benchmark,combo,method,model,split,complete,aggregate,aggregate_mu,memorization,privacy_score,utility,model_utility,lr,epochs,retain_loss_type,target_id,path,exact_memorization,extraction_strength,forget_Q_A_PARA_Prob,forget_Q_A_gibberish,forget_quality,forget_truth_ratio,mia_loss,mia_min_k,mia_min_k_plus_plus,mia_zlib,privleak,retain_Q_A_Prob,retain_Truth_Ratio,ra_Q_A_Prob_normalised,ra_Truth_Ratio,wf_Q_A_Prob_normalised,wf_Truth_Ratio,retain_Q_A_ROUGE,ra_Q_A_ROUGE,wf_Q_A_ROUGE,forget_Q_A_ROUGE,ra_Q_A_Prob,wf_Q_A_Prob,retain_Q_A_PARA_Prob,retain_Q_A_PERT_Prob,ra_Q_A_PERT_Prob,wf_Q_A_PERT_Prob,forget_Q_A_PERT_Prob,eval_seconds,eval_vram_mb,train_seconds,train_vram_mb
tofu,weight-baseline,IdkNLL,Llama-3.2-3B-Instruct,forget05,True,0.27819317491031065,0.26391421313665797,0.45756106207684677,0.14335061908112517,0.616344247051204,0.4533242355722736,5e-05,5,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/IdkNLL/Llama-3.2-3B-Instruct/forget05,0.7859723716974258,0.18746813202539825,0.09858047243207693,0.9624516677856445,0.00018395764501293307,0.5781595705737378,0.919475,0.9213124999999999,0.926625,0.8537125,-87.69835064680709,0.6501814101263881,0.4707594119624744,0.40991611673328515,0.5171322485746973,0.44345836407044437,0.5989461142638339,0.4389593343034466,0.26366666666666666,0.5487179487179487,0.01191647494272503,0.024744433103114714,0.01228308155277462,0.1171663513733074,0.05694932638289583,0.009848628687999128,0.004213963516186801,0.05653539830492809,167.998,14267.1,291.008,31785.1
tofu,weight-baseline,NPO,Llama-3.2-3B-Instruct,forget05,True,0.4936033591932092,0.46626675845627763,0.7027057104897709,0.31503748163144124,0.6754665930618001,0.5444284110875289,2e-05,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/NPO/Llama-3.2-3B-Instruct/forget05,0.5302667162567377,0.056444421741299884,0.04634297317068558,0.8895788485184312,0.016258459276759563,0.6872853804995844,0.0873,0.102875,0.171375,0.132075,40.25248181970568,0.5181089235842228,0.46300416605192246,0.4341194392339346,0.5481837938642347,0.4714772259783581,0.6316892678815789,0.42202848583647534,0.8923333333333332,0.8934472934472935,0.2567602104774638,0.032953978671575894,0.026406962062436732,0.1472654519136995,0.07533529644313011,0.012920278233577848,0.008205192534634219,0.039894869548617866,179.866,14267.1,872.228,38211.2
tofu,weight-baseline,PDU,Llama-3.2-3B-Instruct,forget05,True,0.08824692576225047,0.10013072182288366,0.9627962084727688,0.036527332445835885,0.17920769556100985,0.6470675802949669,1e-05,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/PDU/Llama-3.2-3B-Instruct/forget05,0.027021989901550116,0.03265219234440614,6.443321520237077e-05,0.10400630854841438,1.6335699044404293e-46,0.9149345527247081,0.005450000000000004,0.0109,0.770575,0.0385,54.631439059699595,0.7254076680541038,0.4778385750797635,0.5318573464559798,0.6901511939591015,0.5474151714363393,0.7176972471146282,0.5946597667144607,0.898,0.9148148148148147,0.027467953528233755,0.0685133113793563,0.026758301776968654,0.13249206880107522,0.06438995074611376,0.018800711648485353,0.006830354748797778,0.0018857758830081368,215.345,14267.1,587.285,31785.1
tofu,weight-baseline,RMU,Llama-3.2-3B-Instruct,forget05,True,0.3260251976638308,0.3382497494025447,0.8599103418311884,0.16109619060138292,0.5460424668703577,0.6671991760335277,5e-05,5,EMBED_DIFF,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/RMU/Llama-3.2-3B-Instruct/forget05,0.18079093988984823,0.032946309991464966,0.003076322097695083,0.4621251528861467,8.056669472003223e-07,0.7174612217667911,0.04500000000000001,0.06170000000000001,0.79435,0.034612500000000004,46.68959586544366,0.883718303591013,0.5152963575720281,0.49365027249379956,0.6324726867007553,0.5320776761321243,0.7052396421365136,0.7840506983817727,0.8873333333333333,0.9005698005698005,0.11347806409682727,0.026805362840532324,0.011880516092496225,0.09585384319769219,0.040827038994581455,0.00649404307228148,0.0028413901282627794,0.004452659193229919,209.729,14267.1,246.168,38211.2
tofu,weight-baseline,SatImp,Llama-3.2-3B-Instruct,forget05,True,0.1439308639010694,0.1459951973642421,0.8256935614832904,0.056318429468582044,0.533031867186611,0.6323746256648531,1e-05,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/SatImp/Llama-3.2-3B-Instruct/forget05,0.3267125820927322,0.04139345085221826,0.010321971384619245,0.4606639595891465,4.024806511439489e-06,0.7659595515121026,0.03408750000000003,0.0991125,0.988475,0.024200000000000017,40.84069412321726,0.8886890921741724,0.4986076029850045,0.42817035108202445,0.54633853077567,0.5211867304690374,0.7008567251232741,0.7966506619110535,0.833,0.8817663817663817,0.12640364472345944,0.03677514055205393,0.014676773027335173,0.11276518022175878,0.05095692299256325,0.011821465434741187,0.004166233699866635,0.009669392891730239,209.863,14267.1,683.387,38211.2
tofu,weight-baseline,SimNPO,Llama-3.2-3B-Instruct,forget05,True,0.5102952923801192,0.47947309752330475,0.6602027125734924,0.34222937254778896,0.6933630685434606,0.5494007155819476,5e-05,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/SimNPO/Llama-3.2-3B-Instruct/forget05,0.5952178953588009,0.060698747980569755,0.044187158567365256,0.9395612283796072,0.220541217580421,0.6768514165357865,0.1245625,0.1153625,0.13245000000000004,0.1464625,38.30024231403106,0.55226960234344,0.4402137017394483,0.43907003785857013,0.5610697850881082,0.4556040112539695,0.614082525016624,0.4652254936818895,0.856,0.9105413105413105,0.32504683554390823,0.0338438782049343,0.01456530286005491,0.115691688277293,0.06073838764921776,0.011875947281556972,0.005028638473756775,0.03612652674689889,177.659,14267.1,684.121,31785.1
tofu,weight-baseline,UNDIAL,Llama-3.2-3B-Instruct,forget05,True,0.725163197797137,0.6787909262470551,0.7440401458497976,0.7741141352594696,0.6661394743162999,0.560597713912354,0.0001,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/UNDIAL/Llama-3.2-3B-Instruct/forget05,0.34802246049046515,0.034865978580753354,0.10993577565066516,0.820638129375875,0.00018395764501293307,0.5943116526372728,0.29974999999999996,0.55745,0.57695,0.225325,-30.813726251729275,0.5452271160110831,0.4452507638733698,0.46923880666247747,0.5862313354054288,0.4760285714110473,0.6210584781895088,0.4710021840252573,0.841,0.8974358974358975,0.3007890222291628,0.03922294272284489,0.027635784454867106,0.11827994795748964,0.06185994622508753,0.013002704504142457,0.009541647442656955,0.06700900367274881,176.681,14267.1,748.534,38211.2
tofu,weight-baseline,WGA,Llama-3.2-3B-Instruct,forget05,True,0.060213227779831166,0.06414756220845348,0.9215239663500758,0.02266154776781234,0.21691184031068916,0.643335341963278,1e-05,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/WGA/Llama-3.2-3B-Instruct/forget05,0.03432214995846152,0.03265219234440614,0.0007052728321502855,0.13044720667181536,8.330858010549734e-16,0.7870088494044418,0.01098750000000001,0.01160000000000001,0.853775,0.0026750000000000025,54.52200421253465,0.8805352342128754,0.5110082489170236,0.4498496081482216,0.5901766213708303,0.5196167844753737,0.6964054976482515,0.7685007910873662,0.838,0.8891737891737892,0.020826151825115904,0.030281702261563622,0.013578655747209206,0.0964819396333769,0.04099257729632977,0.00977183536382957,0.0035370693013573374,0.004377367438649571,210.127,14267.1,681.619,38211.2
tofu,weight-baseline,GradDiff,Llama-3.2-3B-Instruct,forget10,True,0.004954825600085106,0.004962313600261005,0.0018376666406686192,0.01702513094073661,0.3898156206002762,0.6054454035442179,2e-05,5,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/GradDiff/Llama-3.2-3B-Instruct/forget10,0.022054675719700753,0.03250892997513522,9.462529355002989e-08,0.28744270878727546,1.2303404345238932e-206,0.00046006261006136017,0.0041312499999999995,0.004875,0.01385625,0.013790625,64.22051466115697,0.5847777266602497,0.4949531385297107,0.4991970861219059,0.6671500033550902,0.5876163259632896,0.7637077734894839,0.46376228936210934,0.762,0.8675213675213675,0.014158808479532166,0.08065442955454273,0.04153469768129009,0.11954055130714551,0.0577912323233836,0.021030419387739512,0.007285939281092697,0.0010951591811816392,348.56,15916.4,644.075,31785.1
tofu,weight-baseline,IdkDPO,Llama-3.2-3B-Instruct,forget10,True,0.0,0.0,0.580905465722725,0.45038590851980254,0.0,0.0,1e-05,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/IdkDPO/Llama-3.2-3B-Instruct/forget10,0.6796750774234533,0.105437512523145,0.08574369154637679,0.9695958225429058,0.00017795251634334,0.6441963464377031,0.744446875,0.736521875,0.7981875,0.59714375,-56.519519355326565,0.6240273914113641,0.48192959508057853,0.5104419247012043,0.6571352755277878,0.5180989328806774,0.6703370191765009,0.09233651701967148,0.005333333333333333,0.0,0.013678865571044528,0.23714548893272877,0.1263857235431544,0.13005631179083138,0.06269145372489585,0.07699889736094823,0.040437273410937634,0.05873454640252749,206.922,15916.4,2685.952,38211.3
tofu,weight-baseline,IdkNLL,Llama-3.2-3B-Instruct,forget10,True,0.22282902219536202,0.21390333306712192,0.4503364838909298,0.10360024463797823,0.6288562204119649,0.4646887169476033,5e-05,5,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/IdkNLL/Llama-3.2-3B-Instruct/forget10,0.7932926885038615,0.173797930931589,0.10202021554112434,0.9723852330446243,4.360395687512671e-09,0.5812194470503711,0.9501656249999999,0.9509062500000001,0.9380624999999999,0.8847437499999999,-91.89830332143394,0.6592725591361522,0.4643839349704128,0.42338526550967864,0.5435998855887929,0.4347598598350708,0.5785457107852047,0.5065276068825014,0.2553333333333333,0.634188034188034,0.024843659911488195,0.021228790485947682,0.009907874830181148,0.11284129672101699,0.05492403793857193,0.00796378883786474,0.0033130091277867686,0.0580800215479685,224.772,15916.4,615.087,31785.4
tofu,weight-baseline,NPO,Llama-3.2-3B-Instruct,forget10,True,0.5335732602634512,0.506439471280902,0.6850351557305202,0.3609316670178787,0.7183474469211225,0.5905550455506449,2e-05,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/NPO/Llama-3.2-3B-Instruct/forget10,0.5404728764295578,0.05857336934644404,0.026416320285934488,0.916719866162166,0.32218506015364723,0.6354792397752081,0.121934375,0.1275875,0.18037499999999998,0.155184375,43.96988292812628,0.6843680333346128,0.5164324714431651,0.4444296909148358,0.556660461756895,0.48956113843940674,0.6544898565982671,0.5293597789434838,0.8193333333333334,0.8962962962962964,0.27729320833264504,0.040225936473580075,0.015068173344217908,0.11942739832447842,0.051981364585964904,0.014822994728089423,0.004121000685795127,0.023051659039527293,244.586,15916.4,1876.405,38211.2
tofu,weight-baseline,PDU,Llama-3.2-3B-Instruct,forget10,True,0.04947240187653644,0.05717491697576207,0.9700857801111117,0.020022509732147337,0.10346350263145215,0.6684778246730169,1e-05,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/PDU/Llama-3.2-3B-Instruct/forget10,0.015977673993911593,0.03250892997513522,1.7874470379410924e-05,0.056070934343879344,1.117156757706692e-78,0.9315406591202751,0.0032875000000000005,0.00630625,0.847415625,0.023171874999999998,63.9843226133387,0.806557698615361,0.5066607831543741,0.539944376215497,0.6947211659589224,0.5388990289190044,0.7012897219019021,0.6967280894133131,0.8813333333333333,0.9034188034188034,0.016746943648394595,0.05264355259598233,0.02323136601694581,0.11341506444383413,0.050647844290250765,0.01340108842183933,0.006046214949597044,0.00035340194892114597,418.646,15916.4,1250.179,31785.1
tofu,weight-baseline,RMU,Llama-3.2-3B-Instruct,forget10,True,0.11859034849928957,0.12831645145997678,0.9071933217505987,0.04809685677117322,0.29381623344485813,0.6729391036984657,5e-05,5,EMBED_DIFF,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/RMU/Llama-3.2-3B-Instruct/forget10,0.06890764219686389,0.03262797759418284,0.0004631308857096883,0.1879361080257513,1.3092627063797803e-28,0.768636904196343,0.013159374999999975,0.016481249999999975,0.8464875000000001,0.01206562499999998,62.30519312055199,0.9061720353737474,0.5251682949106449,0.4990418198417117,0.631561319014944,0.5196723981753882,0.6964782022150988,0.8466828938827681,0.907,0.8806267806267806,0.04438626283444551,0.02859339604154229,0.01229922415215588,0.09746375312563033,0.0408318093268117,0.006268434734365657,0.0028945014972406096,0.0014987404358139428,300.422,15916.4,519.782,38211.2
tofu,weight-baseline,SatImp,Llama-3.2-3B-Instruct,forget10,True,0.06138107196918299,0.06221110839495652,0.8340647240457673,0.021994361106914606,0.4525183812888583,0.6419505917016667,1e-05,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/SatImp/Llama-3.2-3B-Instruct/forget10,0.3031281849136576,0.04118175906186797,0.004933057732996531,0.34941117603761085,1.0973970510505411e-09,0.7616733897515967,0.02945625000000001,0.13213125,0.99660625,0.01932499999999998,43.22005053177742,0.9073003216832877,0.5114252035487293,0.456689405375114,0.599183903470995,0.47946849704431466,0.6529817871475383,0.824934100498487,0.853,0.9074074074074073,0.10799618481731513,0.02256120782229118,0.007887161206037148,0.08894091034773738,0.037445027109682366,0.006919580146851937,0.00254026842318821,0.005609248549633777,300.085,15916.4,1455.285,38211.2
tofu,weight-baseline,SimNPO,Llama-3.2-3B-Instruct,forget10,True,0.5955149789154041,0.5578291735541302,0.6651376305871465,0.47716196854281706,0.6951763206563555,0.5621711147014913,5e-05,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/SimNPO/Llama-3.2-3B-Instruct/forget10,0.5859330157190561,0.05986293033141376,0.04647020063537639,0.9106223004497588,0.18096072488295206,0.6728048132798147,0.19541875,0.18191562500000003,0.19065,0.19471249999999998,35.00438347109412,0.6510406425967813,0.4604602734768025,0.44888663061180145,0.57262195731157,0.4236621803710937,0.5560122855972128,0.5859576062624181,0.768,0.8621082621082622,0.3390919338965007,0.024462043733547035,0.009638799416891813,0.11427619982277974,0.055838782715189376,0.007761681875684493,0.0035798106630283663,0.041165724469799894,241.017,15916.4,1443.214,31785.1
tofu,weight-baseline,UNDIAL,Llama-3.2-3B-Instruct,forget10,True,0.7026603467378265,0.6530136863196584,0.75168685195261,0.6878564305238439,0.673239659604433,0.5525010055815016,0.0001,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/UNDIAL/Llama-3.2-3B-Instruct/forget10,0.3280629128590226,0.035334030771199926,0.10536041612736881,0.8615053804160562,1.3150137716657251e-11,0.5956871731761996,0.357528125,0.6930312500000001,0.6664375,0.256909375,-49.34247846125028,0.6259310849756002,0.45516209230806753,0.42961726121390514,0.5573693275295595,0.4428694974889685,0.5940741150245523,0.6000656256480494,0.638,0.8347578347578348,0.30515587784168835,0.034188163534090564,0.02844174091107064,0.11932827302953228,0.059610106680771185,0.013160593495558714,0.010557282820826283,0.06388424810030846,243.482,15916.4,1598.362,38211.2
tofu,weight-baseline,WGA,Llama-3.2-3B-Instruct,forget10,True,0.009107646352044434,0.009167904840770024,0.9195982585309813,0.0030808027157523585,0.26915050376373445,0.6450086562537404,1e-05,10,NLL,open-unlearning/tofu_Llama-3.2-3B-Instruct_full,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/baselines/tofu/WGA/Llama-3.2-3B-Instruct/forget10,0.0272485818923451,0.03250892997513522,0.0004283882750394241,0.1700558812136296,2.213522258546535e-19,0.7765881674208782,0.0037218749999999804,0.007674999999999982,0.9204875,0.0002749999999999958,63.758444628743916,0.9049358978495001,0.5063611170721418,0.4631236178498172,0.6143026478034563,0.49090327275771156,0.6559578951365564,0.8230696782111252,0.8490000000000001,0.8834757834757834,0.020919296536319573,0.02442552487074863,0.008901067871954734,0.08725540909566916,0.037156933342286036,0.007297499669497633,0.002725612796675861,0.002831684368944195,302.237,15916.4,1439.321,38211.2
