combo,target,draft,split,alpha,k,seed,complete,aggregate,aggregate_mu,memorization,privacy_score,utility,model_utility,forget_quality,exact_memorization,extraction_strength,forget_Q_A_PARA_Prob,forget_Q_A_gibberish,forget_truth_ratio,mia_loss,mia_min_k,mia_min_k_plus_plus,mia_zlib,privleak,retain_Q_A_Prob,retain_Truth_Ratio,ra_Q_A_Prob_normalised,ra_Truth_Ratio,wf_Q_A_Prob_normalised,wf_Truth_Ratio,retain_Q_A_ROUGE,ra_Q_A_ROUGE,wf_Q_A_ROUGE,forget_Q_A_ROUGE,ra_Q_A_Prob,wf_Q_A_Prob,retain_Q_A_PARA_Prob,retain_Q_A_PERT_Prob,ra_Q_A_PERT_Prob,wf_Q_A_PERT_Prob,forget_Q_A_PERT_Prob,eval_seconds,eval_vram_mb,_path
original-unlearned,Llama-3.2-1B-Instruct,Llama-3.2-1B-Instruct_WGA,forget10,0.95,1,0,True,0.024189716399116972,0.026938699119390484,0.9207812684222417,0.009215044816112324,0.06937017327975784,0.5682702257840595,1.0229984068189572e-13,0.018608352965675295,0.03250892997513522,0.0002444440725810182,0.03693975069807493,0.7743953546680759,0.005593749999999976,0.011106249999999977,0.8301437500000002,0.0009437499999999949,60.17391831545441,0.8442861535400152,0.49810545397296985,0.4186182913109308,0.5364387483256463,0.44696748440372847,0.6164034609697223,0.5801340182392203,0.6328333333333334,0.8136752136752136,0.037621181977238766,0.014715045933699003,0.006845638967502346,0.09124835185008123,0.04081155126312734,0.00563075758360128,0.002405181683515601,0.0026691606959198,0.022,4943.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-1B-Instruct/draft-Llama-3.2-1B-Instruct_WGA/forget10/a0.95_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_GradDiff,forget01,0.5,1,0,True,0.0,0.0,0.09085489104969043,0.0,0.7407438663009851,0.6442566748265909,0.02860307028023343,0.9736192166805268,0.6742609609550853,0.07503177230246365,0.8712226487696171,0.5079215631174642,1.0,1.0,0.9949999999999999,1.0,-99.99999997740113,0.9452451252937317,0.5434732532018011,0.4779313039455871,0.6262143771999118,0.48137375914534547,0.6458564916400574,0.7643970052535195,0.779,0.8585470085470085,0.7266022729676502,0.015826329050541973,0.004589092041577264,0.07022673684114125,0.027520787912731888,0.0043061026485018295,0.0014281762232927462,0.03730015518376604,1245.442,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_GradDiff/forget01/a0.5_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_GradDiff,forget01,0.7,1,0,True,0.0,0.0,0.10879926255135695,0.0,0.7364294655642207,0.6456431386150049,0.02860307028023343,0.9676813751459121,0.6410013225976023,0.06889067124575377,0.8569249246269465,0.509286537807335,0.999375,1.0,0.986875,1.0,-99.99999997740113,0.9427676475048066,0.5445671275649026,0.47751630121601335,0.6273552065731796,0.47688523139826716,0.6390379474044383,0.7709132458987932,0.802,0.8706552706552706,0.6391277019312979,0.014618137448887864,0.0040330499001947195,0.06423144859960303,0.024970072340750087,0.003945628730511999,0.0012508408459459314,0.03443955064285546,1229.32,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_GradDiff/forget01/a0.7_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_GradDiff,forget01,0.8,1,0,True,0.0,0.0,0.13049770217021028,0.0,0.7479391438957917,0.6413575033948878,0.054141077480362725,0.9601683348417283,0.6023633049652156,0.06592146619223058,0.8970045495778323,0.5099973332860307,0.9987499999999999,0.999375,0.975,1.0,-99.85875703957994,0.9409324645996093,0.5451168816585172,0.47727632173837553,0.6277816020055053,0.47472544859181864,0.6358908135961719,0.7790767324458833,0.7626666666666666,0.8521367521367521,0.6673572753020858,0.014049638576361758,0.0037882275185625192,0.06137002428527921,0.023758575404513448,0.0037762391205868554,0.0011713481635950123,0.03305001667176839,1241.882,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_GradDiff/forget01/a0.8_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_GradDiff,forget01,0.8,1,1,True,0.0,0.0,0.13049770217021028,0.0,0.718283396076124,0.6444271413980246,0.054141077480362725,0.9601683348417283,0.6023633049652156,0.06592146619223058,0.8112599615938961,0.5099973332860307,0.9987499999999999,0.999375,0.975,1.0,-99.85875703957994,0.9409324645996093,0.5451168816585172,0.47727632173837553,0.6277816020055053,0.47472544859181864,0.6358908135961719,0.7743354019311502,0.809,0.8518518518518517,0.710392270813496,0.014049638576361758,0.0037882275185625192,0.06137002428527921,0.023758575404513448,0.0037762391205868554,0.0011713481635950123,0.03305001667176839,1990.155,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_GradDiff/forget01/a0.8_k1_s1
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_GradDiff,forget01,0.8,1,2,True,0.0,0.0,0.13049770217021028,0.0,0.7455754713675853,0.6409550909823498,0.054141077480362725,0.9601683348417283,0.6023633049652156,0.06592146619223058,0.8910114983096719,0.5099973332860307,0.9987499999999999,0.999375,0.975,1.0,-99.85875703957994,0.9409324645996093,0.5451168816585172,0.47727632173837553,0.6277816020055053,0.47472544859181864,0.6358908135961719,0.776884228958902,0.78,0.827920227920228,0.7197654084915015,0.014049638576361758,0.0037882275185625192,0.06137002428527921,0.023758575404513448,0.0037762391205868554,0.0011713481635950123,0.03305001667176839,2001.925,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_GradDiff/forget01/a0.8_k1_s2
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_GradDiff,forget01,0.8,1,3,True,0.0,0.0,0.13049770217021028,0.0,0.7399846815772311,0.6436219207114245,0.054141077480362725,0.9601683348417283,0.6023633049652156,0.06592146619223058,0.8702830340713262,0.5099973332860307,0.9987499999999999,0.999375,0.975,1.0,-99.85875703957994,0.9409324645996093,0.5451168816585172,0.47727632173837553,0.6277816020055053,0.47472544859181864,0.6358908135961719,0.7805301680810496,0.772,0.8753561253561254,0.6779343084577775,0.014049638576361758,0.0037882275185625192,0.06137002428527921,0.023758575404513448,0.0037762391205868554,0.0011713481635950123,0.03305001667176839,1999.987,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_GradDiff/forget01/a0.8_k1_s3
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_GradDiff,forget01,0.8,1,4,True,0.0,0.0,0.13049770217021028,0.0,0.7215925694921377,0.6407351672613568,0.054141077480362725,0.9601683348417283,0.6023633049652156,0.06592146619223058,0.8258047820185311,0.5099973332860307,0.9987499999999999,0.999375,0.975,1.0,-99.85875703957994,0.9409324645996093,0.5451168816585172,0.47727632173837553,0.6277816020055053,0.47472544859181864,0.6358908135961719,0.7542975465351225,0.7703333333333333,0.8635327635327635,0.6905551349576079,0.014049638576361758,0.0037882275185625192,0.06137002428527921,0.023758575404513448,0.0037762391205868554,0.0011713481635950123,0.03305001667176839,1989.591,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_GradDiff/forget01/a0.8_k1_s4
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_GradDiff,forget01,0.9,1,0,True,0.0,0.0,0.15350011178910478,0.0,0.7441088053785403,0.6394977957894148,0.02860307028023343,0.9516630008816719,0.5736110155879263,0.0630295230075717,0.8896386172622442,0.5107301855329459,0.9975,0.9987499999999999,0.9662499999999999,1.0,-99.71751410175872,0.9387228855490685,0.5456894582427012,0.4770148384082621,0.628109559186576,0.472618696777936,0.6332251297684086,0.7448762077326218,0.7829999999999999,0.8528490028490028,0.6531644129885723,0.013503432672332566,0.003562739787200214,0.058603266775608065,0.022591043185585934,0.003613739643277067,0.0010973944801678152,0.03169157060270663,1259.693,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_GradDiff/forget01/a0.9_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_GradDiff,forget01,0.95,1,0,True,0.0,0.0,0.15769471915576871,0.0,0.7235864931117465,0.6428095323994147,0.02860307028023343,0.9500172942876816,0.5719805808053176,0.06161418654955923,0.8275824546813965,0.5111054779390338,0.996875,0.9975,0.965625,1.0,-99.43502822611639,0.9374839960038662,0.5459741950927708,0.47687608326327385,0.6282360294192059,0.47158421015664365,0.6321095680964848,0.7593213449242997,0.828,0.8425925925925927,0.6597363403020469,0.013238375888649899,0.0034566657359551404,0.057255940258619374,0.0220239154503042,0.0035349980628547923,0.0010623698049648373,0.031024797446734736,1244.03,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_GradDiff/forget01/a0.95_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_GradDiff,forget05,0.5,1,0,True,0.5487147228130586,0.532297404804418,0.5034226914622502,0.477720722748479,0.7206447259958253,0.6425613927657121,1.3921047931216453e-06,0.7382476344704628,0.1548050010835836,0.04481206052703783,0.8203303405735641,0.5276679721664788,0.7388750000000001,0.73365,0.532125,0.7085250000000001,-58.36004063810522,0.8896926112473011,0.540819951668926,0.48117676552120847,0.6254260270830726,0.5124918020312725,0.6859946286274576,0.6394715645188019,0.8109999999999999,0.8692307692307693,0.3637838419548244,0.028591191548039206,0.010331263294156632,0.07388593774230685,0.028913647498726415,0.007646725814638557,0.0027688881915998464,0.022806289489875783,1619.123,35673.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_GradDiff/forget05/a0.5_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_GradDiff,forget05,0.7,1,0,True,0.6735181605847663,0.6516287755160292,0.5704721789626139,0.795528713151731,0.6923944934999869,0.6273963646354783,0.000648608042418048,0.672894693762064,0.12096441326773755,0.02616644711815752,0.772416697787121,0.5586167498103066,0.427025,0.41045000000000004,0.281375,0.36067499999999997,-7.832408347091007,0.8264966782927513,0.5428310138348945,0.4814191190649999,0.6246957381309985,0.520496302817404,0.6937811404883972,0.5575607318334188,0.7903333333333333,0.8378917378917379,0.3280981700250495,0.03390354082046542,0.012824895365513986,0.0657299274293473,0.02534444552763299,0.008855014118541173,0.0031728695934435847,0.014479456527034928,1651.321,35673.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_GradDiff/forget05/a0.7_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_GradDiff,forget05,0.8,1,0,True,0.6544891958935146,0.634889030879796,0.5882946200899853,0.7067396313461882,0.6807581334562101,0.620941219165323,0.03956202584899502,0.6501222629845143,0.1100755982862247,0.020236555418414355,0.753328240592964,0.5565364498823437,0.321,0.30405000000000004,0.21564999999999998,0.26595,8.801688421980492,0.7857338967174292,0.5444934270938109,0.481318041334505,0.6235379409383632,0.5244795063362895,0.6967112195632461,0.5537684560286222,0.7043333333333334,0.8803418803418803,0.31963071639290397,0.037012830323365054,0.014383666636903453,0.06140111491287826,0.02348952335874707,0.009532131605258959,0.003400774581267504,0.011533564959530848,1645.029,35673.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_GradDiff/forget05/a0.8_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_GradDiff,forget05,0.9,1,0,True,0.6088459516878829,0.5907189863101261,0.6014361507269621,0.5573219688340234,0.6800995774854566,0.616684365218991,0.11228360286766195,0.6297570699453354,0.10262280231171399,0.015820092667618156,0.7580519788409583,0.5496362217428765,0.251575,0.2364,0.17337499999999997,0.206125,19.377784722992605,0.7403096346557141,0.5462920029199801,0.4810656370210463,0.6216556543649729,0.5284277476432637,0.6991758381461558,0.5120914346760951,0.7663333333333333,0.8732193732193732,0.3148311566139342,0.04041435112070758,0.01619820078636839,0.056981771919236056,0.021630327673970474,0.010253308428970438,0.0036472713226821094,0.009251475894799114,1707.893,35673.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_GradDiff/forget05/a0.9_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_GradDiff,forget05,0.95,1,0,True,0.5839499778062981,0.5696367437802542,0.6056544800469627,0.503038453462717,0.6673783911816179,0.6144437855083781,0.11228360286766195,0.6212224696576595,0.09965470880054986,0.014043338990145458,0.7302935014606919,0.5436480921195613,0.226275,0.211175,0.15872499999999998,0.18365,23.321347608329333,0.7161621178314089,0.5472770719788181,0.48088728732568675,0.6204560434200307,0.5303829595812328,0.700292041674691,0.5068979105854857,0.782,0.8564102564102564,0.30070945928298665,0.042198453856108244,0.01721387454267448,0.05475317693679244,0.020705937792705808,0.010626069355930665,0.0037776747996010568,0.008314140121058699,1697.652,35673.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_GradDiff/forget05/a0.95_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_GradDiff,forget10,0.5,1,0,True,0.030789680342673542,0.031080529231552443,0.022251530664628802,0.019992686452404658,0.40384063450041713,0.6392089002493796,1.4734357184767768e-198,0.02976012525614351,0.03250892997513522,0.00012567348626524405,0.295158092265483,0.0056593571455215855,0.006149999999999988,0.01643749999999997,0.0055374999999999895,0.01380625,62.31241296480845,0.8827997931838035,0.5133860489109869,0.4813657056205365,0.631792911618327,0.5360707425763407,0.7196468500813833,0.5901930022940944,0.8170000000000001,0.8578347578347578,0.02455478135497697,0.04045442601141985,0.014892931720441215,0.11713393824989908,0.05178154688585119,0.01194443508978414,0.003875726485034414,0.0024606474629468226,6583.588,40756.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_GradDiff/forget10/a0.5_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_GradDiff,forget10,0.7,1,0,True,0.016537769165944703,0.01662102695225434,0.008578431669011139,0.016043537756361692,0.39981984817832955,0.6279649002742403,2.468207657588403e-203,0.0263879224518314,0.03250892997513522,1.6054063790957406e-05,0.29327171164622995,0.002158778235371061,0.004306249999999999,0.007812499999999998,0.0058562499999999995,0.013774999999999999,63.735753689652206,0.8082921179383993,0.5050534434792164,0.4843214938410219,0.6438357392603442,0.5551099661788681,0.7396490916093732,0.48994863165845565,0.8583333333333334,0.8792022792022792,0.022452023071352998,0.05416462258668617,0.022098102222590902,0.12444311916595324,0.057027860194270266,0.015951472443630335,0.005053214669406822,0.0020045816850691664,6742.276,40756.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_GradDiff/forget10/a0.7_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_GradDiff,forget10,0.8,1,0,True,0.014113915961231769,0.014173711932060969,0.006679520261448026,0.016576521104293022,0.3970560423241832,0.616596771931343,5.6740405921572485e-205,0.02502449866849929,0.03250892997513522,3.706329158396596e-06,0.2928028865138185,0.0016784546472255945,0.004218749999999999,0.0062375,0.0080125,0.013768750000000001,63.995668082884535,0.7505566693097353,0.5015176138354748,0.4869556014542219,0.6505935626360809,0.5651267354080546,0.7469974316344525,0.448693541646435,0.8263333333333333,0.8831908831908831,0.017414699236403305,0.06273793007130735,0.0272049776795962,0.12552922429982571,0.05852968247435411,0.018065985580995706,0.00575087217041346,0.0017026980149320247,6806.326,40756.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_GradDiff/forget10/a0.8_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_GradDiff,forget10,0.9,1,0,True,0.00666263143682378,0.006675754137076001,0.002572556178808877,0.01695588287205303,0.3879680950334477,0.5908701199150943,5.6740405921572485e-205,0.024204231705516575,0.03250892997513522,6.590678627370211e-07,0.2887966733757639,0.0006444065799819323,0.00415625,0.00535,0.011143750000000001,0.0137625,64.14212778065831,0.6762734271539376,0.49823370142280127,0.4914236520546817,0.6548028585910317,0.5758881101182102,0.7545019462471192,0.3996516005621818,0.6963333333333332,0.8447293447293448,0.015156573498964803,0.07187337064009626,0.03362913945164063,0.12413136060815305,0.05888813496350554,0.0199234122296275,0.006507985308793262,0.0013939572942439412,6896.095,40756.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_GradDiff/forget10/a0.9_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_GradDiff,forget10,0.95,1,0,True,0.005408139651352932,0.005416347572507446,0.0020264893769701073,0.01703785084897868,0.39026910389544744,0.5808165689768872,1.2303404345238932e-206,0.023565048556774854,0.03250892997513522,2.5673204175125013e-07,0.29386223870154937,0.0005074083791991635,0.004149999999999999,0.0050375,0.01285,0.01374375,64.19369809677585,0.6326134625612758,0.4966722735169226,0.49481019150707234,0.6594851271443177,0.5815447065851094,0.7581898720723864,0.35986193043497666,0.7290000000000001,0.8511396011396011,0.013718853292651918,0.07638643643193063,0.03739989760544678,0.12228656797786243,0.05853432707357479,0.02061047975400698,0.006899916021524502,0.0012423559982900365,7051.986,40756.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_GradDiff/forget10/a0.95_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_IdkDPO,forget01,0.5,1,0,True,0.0,0.0,0.03446417489227936,0.0,0.7537056243678335,0.641581105978357,0.01430154804770646,0.9905947223305702,0.8503261783294429,0.12308881413191557,0.9133199952542782,0.5214566675144121,1.0,1.0,1.0,1.0,-99.99999997740113,0.926176947504282,0.5230054456746496,0.47916822889226734,0.6175153106309336,0.5070708541506802,0.6751884824853123,0.6728738872349471,0.794,0.884188034188034,0.7214161783696407,0.04309272254351527,0.018117271246985617,0.10971821042243392,0.04650170597305168,0.01268396150110372,0.005306795669109812,0.06255430527264252,1219.774,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_IdkDPO/forget01/a0.5_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_IdkDPO,forget01,0.7,1,0,True,0.0,0.0,0.061658492668766676,0.0,0.7266082131334073,0.6278402701569507,0.006760732303569208,0.9825872227549552,0.7723742826601558,0.13689967757090926,0.8622524244710803,0.5283790899536532,1.0,1.0,0.999375,1.0,-99.99999997740113,0.9135406006872654,0.5162155765946692,0.47840467382111074,0.6156332545704379,0.5130677193261205,0.6764687080965174,0.6065197759487195,0.7753333333333333,0.8179487179487179,0.630791603286284,0.06010766869294457,0.02794934584075329,0.11961942283436656,0.05183326270597808,0.018042386325614643,0.008005806429207625,0.07040810818085447,1195.502,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_IdkDPO/forget01/a0.7_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_IdkDPO,forget01,0.8,1,0,True,0.0,0.0,0.09275988389728484,0.0,0.715351622196696,0.6289077488312478,0.01430154804770646,0.9724616423249245,0.734157195014409,0.14354969123378397,0.8293458766303956,0.5319511989672291,1.0,1.0,0.9987499999999999,1.0,-99.99999997740113,0.9049955597519874,0.5128711207320595,0.477855033322536,0.6139912676761273,0.5160895467577246,0.6797923005259948,0.5820191865293747,0.823,0.8386039886039887,0.4862624588526261,0.07111573920003139,0.034823360478667305,0.12453089799266309,0.054540926222554846,0.021517325555178105,0.009870965892458602,0.07425120427273214,1165.254,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_IdkDPO/forget01/a0.8_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_IdkDPO,forget01,0.9,1,0,True,0.0,0.0,0.1209916744031244,0.0,0.7321744316292629,0.6214245344427561,0.01430154804770646,0.9627214312553406,0.686712279272544,0.14966148594394327,0.8909609409049153,0.5355883672227219,0.999375,1.0,0.995625,1.0,-99.99999997740113,0.8943954204022885,0.5096171463754038,0.4772588440129513,0.6119425050317159,0.5190633778677382,0.6828377272964894,0.5364633968603343,0.7903333333333333,0.8675213675213675,0.5118460290027567,0.0841737174836453,0.043420763700928976,0.12930696154013277,0.05722665549233716,0.025624588934782273,0.012191823212823204,0.0778500493685715,1146.859,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_IdkDPO/forget01/a0.9_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_IdkDPO,forget01,0.9,1,1,True,0.0,0.0,0.1209916744031244,0.0,0.7296893157346204,0.6243437062445076,0.01430154804770646,0.9627214312553406,0.686712279272544,0.14966148594394327,0.8778007754590362,0.5355883672227219,0.999375,1.0,0.995625,1.0,-99.99999997740113,0.8943954204022885,0.5096171463754038,0.4772588440129513,0.6119425050317159,0.5190633778677382,0.6828377272964894,0.5480107283190615,0.812,0.8635327635327635,0.5621625380912242,0.0841737174836453,0.043420763700928976,0.12930696154013277,0.05722665549233716,0.025624588934782273,0.012191823212823204,0.0778500493685715,1374.253,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_IdkDPO/forget01/a0.9_k1_s1
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_IdkDPO,forget01,0.9,1,2,True,0.0,0.0,0.1209916744031244,0.0,0.7414565735175288,0.6223665733831548,0.01430154804770646,0.9627214312553406,0.686712279272544,0.14966148594394327,0.9169069483876229,0.5355883672227219,0.999375,1.0,0.995625,1.0,-99.99999997740113,0.8943954204022885,0.5096171463754038,0.4772588440129513,0.6119425050317159,0.5190633778677382,0.6828377272964894,0.5584141732863942,0.7953333333333333,0.8250712250712251,0.42505524438037223,0.0841737174836453,0.043420763700928976,0.12930696154013277,0.05722665549233716,0.025624588934782273,0.012191823212823204,0.0778500493685715,1180.786,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_IdkDPO/forget01/a0.9_k1_s2
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_IdkDPO,forget01,0.9,1,3,True,0.0,0.0,0.1209916744031244,0.0,0.7237410502856187,0.6262627453127259,0.01430154804770646,0.9627214312553406,0.686712279272544,0.14966148594394327,0.8571584609337151,0.5355883672227219,0.999375,1.0,0.995625,1.0,-99.99999997740113,0.8943954204022885,0.5096171463754038,0.4772588440129513,0.6119425050317159,0.5190633778677382,0.6828377272964894,0.5706784943781159,0.8029999999999999,0.8528490028490028,0.41923042452838455,0.0841737174836453,0.043420763700928976,0.12930696154013277,0.05722665549233716,0.025624588934782273,0.012191823212823204,0.0778500493685715,1193.594,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_IdkDPO/forget01/a0.9_k1_s3
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_IdkDPO,forget01,0.9,1,4,True,0.0,0.0,0.1209916744031244,0.0,0.7406723006062776,0.6272049398541814,0.01430154804770646,0.9627214312553406,0.686712279272544,0.14966148594394327,0.9042619124054909,0.5355883672227219,0.999375,1.0,0.995625,1.0,-99.99999997740113,0.8943954204022885,0.5096171463754038,0.4772588440129513,0.6119425050317159,0.5190633778677382,0.6828377272964894,0.5699543612487442,0.818,0.8535612535612535,0.3988484052834911,0.0841737174836453,0.043420763700928976,0.12930696154013277,0.05722665549233716,0.025624588934782273,0.012191823212823204,0.0778500493685715,1168.201,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_IdkDPO/forget01/a0.9_k1_s4
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_IdkDPO,forget01,0.95,1,0,True,0.0,0.0,0.13793497905975216,0.0,0.7176856510406603,0.6194507428379009,0.01430154804770646,0.9570747941732407,0.6243116681448602,0.1523835423402488,0.8529497381299734,0.5372660131153066,0.9987499999999999,0.999375,0.994375,1.0,-99.85875703957994,0.8881546120345593,0.5080105646017767,0.47696938525275767,0.6107671880145524,0.5205142510066428,0.6834462427799884,0.5294472900314151,0.7936666666666666,0.8564102564102564,0.42939449445674993,0.09155767056392505,0.04847444902192458,0.1316079854290001,0.05854477516621772,0.02793308007385349,0.013553829229232746,0.07949258499313146,1166.769,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_IdkDPO/forget01/a0.95_k1_s0
